state,district,pincode,forecast_month,forecast,pi_low,pi_high,last_month,last_value
West Bengal,East Midnapore,721453,2025-11-01,1.0,1.0,1.0,2025-10-01,1
West Bengal,East Midnapore,721454,2026-01-01,1.8515625,0.0,4.520173836946599,2025-12-01,1
West Bengal,East Midnapore,721455,2026-01-01,1.5625,0.0,3.657636283080521,2025-12-01,1
West Bengal,East Midnapore,721456,2026-01-01,2.33984375,0.24781235212309527,4.431875147876905,2025-12-01,3
West Bengal,East Midnapore,721458,2026-01-01,2.791015625,0.0,5.942813826187461,2025-12-01,4
West Bengal,East Midnapore,721467,2025-09-01,1.0,1.0,1.0,2025-08-01,1
West Bengal,East Midnapore,721601,2026-01-01,4.20263671875,0.0,8.736866547147358,2025-12-01,6
West Bengal,East Midnapore,721602,2025-09-01,2.5625,0.0,6.0602905049362645,2025-08-01,4
West Bengal,East Midnapore,721604,2025-07-01,1.0,1.0,1.0,2025-06-01,1
West Bengal,East Midnapore,721606,2025-07-01,1.0,1.0,1.0,2025-06-01,1
West Bengal,East Midnapore,721625,2026-01-01,1.0,1.0,1.0,2025-12-01,1
West Bengal,East Midnapore,721626,2026-01-01,2.2265625,0.4207682084884188,4.032356791511582,2025-12-01,2
West Bengal,East Midnapore,721628,2026-01-01,1.125,0.33101233620640536,1.9189876637935948,2025-12-01,1
West Bengal,East Midnapore,721631,2025-12-01,2.4140625,0.0,5.44497443152235,2025-11-01,3
West Bengal,East Midnapore,721632,2025-03-01,1.0,1.0,1.0,2025-02-01,1
West Bengal,East Midnapore,721633,2025-11-01,2.125,0.0,5.8194524389318385,2025-10-01,2
West Bengal,East Midnapore,721634,2025-11-01,2.03125,0.0,4.393907184952366,2025-10-01,3
West Bengal,East Midnapore,721635,2025-10-01,1.0625,0.4802932447297156,1.6447067552702843,2025-09-01,1
West Bengal,East Midnapore,721636,2026-01-01,2.03125,0.0,4.393907184952366,2025-12-01,3
West Bengal,East Midnapore,721641,2025-12-01,1.5,0.2603871572139953,2.7396128427860047,2025-11-01,2
West Bengal,East Midnapore,721646,2025-08-01,1.5,0.11407070887436688,2.885929291125633,2025-07-01,1
West Bengal,East Midnapore,721647,2025-04-01,1.0,1.0,1.0,2025-03-01,1
West Bengal,East Midnapore,721648,2025-02-01,1.0,1.0,1.0,2025-01-01,1
West Bengal,East Midnapore,721649,2025-11-01,1.0,1.0,1.0,2025-10-01,1
West Bengal,East Midnapore,721650,2025-12-01,1.25,0.20233593170329645,2.2976640682967036,2025-11-01,1
West Bengal,East Midnapore,721653,2025-11-01,1.0,1.0,1.0,2025-10-01,1
West Bengal,East Midnapore,721654,2025-11-01,1.0,1.0,1.0,2025-10-01,1
West Bengal,East Midnapore,721655,2025-12-01,1.84375,0.0,4.099067860308473,2025-11-01,1
West Bengal,East Midnapore,721656,2025-12-01,2.5,0.0,6.218838528358014,2025-11-01,2
West Bengal,East Midnapore,721657,2025-12-01,1.3125,0.04769651358895399,2.5773034864110462,2025-11-01,1
West Bengal,East Midnapore,721659,2025-10-01,1.75,0.6764637872898742,2.823536212710126,2025-09-01,2
West Bengal,HOOGHLY,712311,2025-02-01,1.0,1.0,1.0,2025-01-01,1
West Bengal,HOWRAH,711310,2025-07-01,1.0,1.0,1.0,2025-06-01,1
West Bengal,HOWRAH,711312,2025-07-01,1.0,1.0,1.0,2025-06-01,1
West Bengal,Haora,711101,2026-01-01,6.11572265625,1.0065099480776007,11.2249353644224,2025-12-01,7
West Bengal,Haora,711102,2026-01-01,3.3876953125,0.0,7.00644088235159,2025-12-01,3
West Bengal,Haora,711103,2025-11-01,2.046875,0.0,5.1490839731061815,2025-10-01,1
West Bengal,Haora,711104,2026-01-01,1.6884765625,0.4251272846856282,2.951825840314372,2025-12-01,2
West Bengal,Haora,711105,2026-01-01,1.0,1.0,1.0,2025-12-01,1
West Bengal,Haora,711106,2026-01-01,2.72216796875,0.9008835983982009,4.543452339101799,2025-12-01,3
West Bengal,Haora,711107,2025-12-01,1.6875,0.5726589403707387,2.8023410596292613,2025-11-01,2
West Bengal,Haora,711108,2026-01-01,1.5,0.11407070887436688,2.885929291125633,2025-12-01,1
West Bengal,Haora,711109,2026-01-01,1.78125,0.1636229294901992,3.398877070509801,2025-12-01,2
West Bengal,Haora,711110,2025-12-01,1.5,0.0,3.5799097656944365,2025-11-01,1
West Bengal,Haora,711111,2026-01-01,1.0,1.0,1.0,2025-12-01,1
West Bengal,Haora,711112,2026-01-01,1.640625,0.30760502827786884,2.9736449717221314,2025-12-01,2
West Bengal,Haora,711113,2026-01-01,1.03125,0.6133765959430035,1.4491234040569965,2025-12-01,1
West Bengal,Haora,711114,2025-09-01,1.375,0.21058648945943115,2.5394135105405686,2025-08-01,1
West Bengal,Haora,711201,2026-01-01,1.125,0.32955413908484077,1.9204458609151591,2025-12-01,1
West Bengal,Haora,711202,2025-09-01,2.75,1.6764637872898742,3.823536212710126,2025-08-01,3
West Bengal,Haora,711203,2026-01-01,1.3125,0.19929480487575302,2.425705195124247,2025-12-01,1
West Bengal,Haora,711204,2026-01-01,1.28125,0.2014357442228909,2.361064255777109,2025-12-01,1
West Bengal,Haora,711205,2026-01-01,1.125,0.32955413908484077,1.9204458609151591,2025-12-01,1
West Bengal,Haora,711225,2025-11-01,1.75,0.4074240193085463,3.0925759806914535,2025-10-01,2
West Bengal,Haora,711226,2026-01-01,2.7021484375,0.0,6.484422255243344,2025-12-01,2
West Bengal,Haora,711227,2025-12-01,1.8046875,0.2437785202484466,3.365596479751553,2025-11-01,2
West Bengal,Haora,711302,2026-01-01,7.32177734375,0.07297119806390207,14.570583489436098,2025-12-01,6
West Bengal,Haora,711303,2026-01-01,13.07666015625,6.1189927411605645,20.034327571339436,2025-12-01,12
West Bengal,Haora,711304,2025-09-01,1.875,1.0748333506908285,2.6751666493091717,2025-08-01,2
West Bengal,Haora,711306,2026-01-01,1.3828125,0.0,2.825688983678536,2025-12-01,1
West Bengal,Haora,711309,2025-12-01,2.375,0.0,6.456789451723977,2025-11-01,1
West Bengal,Haora,711310,2025-12-01,3.1953125,0.0,8.588626136333241,2025-11-01,2
West Bengal,Haora,711312,2025-12-01,1.296875,0.20009874804176708,2.393651251958233,2025-11-01,1
West Bengal,Haora,711313,2026-01-01,3.78125,0.9995949107761057,6.562905089223895,2025-12-01,4
West Bengal,Haora,711315,2026-01-01,3.291015625,0.0,6.80818284031219,2025-12-01,2
West Bengal,Haora,711316,2026-01-01,7.54248046875,0.11814877560512649,14.966812161894874,2025-12-01,7
West Bengal,Haora,711317,2026-01-01,1.07421875,0.4101691526774204,1.7382683473225797,2025-12-01,1
West Bengal,Haora,711322,2026-01-01,3.1669921875,0.0,6.374685224356364,2025-12-01,3
West Bengal,Haora,711325,2026-01-01,1.0,1.0,1.0,2025-12-01,1
West Bengal,Haora,711328,2025-11-01,1.25,0.0,2.850333298618343,2025-10-01,1
West Bengal,Haora,711401,2026-01-01,1.265625,0.20527769356855985,2.3259723064314404,2025-12-01,1
West Bengal,Haora,711403,2026-01-01,1.5234375,0.0,3.5355928708408277,2025-12-01,1
West Bengal,Haora,711404,2026-01-01,2.16796875,0.0,5.321424574123594,2025-12-01,1
West Bengal,Haora,711405,2026-01-01,2.91455078125,0.0,9.085480593873438,2025-12-01,1
West Bengal,Haora,711408,2025-11-01,1.40625,0.18969174431666658,2.622808255683333,2025-10-01,1
West Bengal,Haora,711409,2026-01-01,3.140625,0.0,7.339164917149465,2025-12-01,4
West Bengal,Haora,711410,2026-01-01,3.3212890625,0.0,9.894174600252565,2025-12-01,2
West Bengal,Haora,711411,2025-11-01,2.890625,0.0,8.942228514357778,2025-10-01,2
West Bengal,Haora,711412,2025-12-01,4.080078125,0.0,9.035341430902715,2025-11-01,6
West Bengal,Haora,711413,2025-08-01,1.0,1.0,1.0,2025-07-01,1
West Bengal,Haora,711414,2026-01-01,2.1875,0.0,6.190840622173751,2025-12-01,1
West Bengal,Haora,711415,2026-01-01,1.0,1.0,1.0,2025-12-01,1
West Bengal,Haora,711416,2025-11-01,1.0,1.0,1.0,2025-10-01,1
West Bengal,Hawrah,711303,2025-05-01,1.0,1.0,1.0,2025-04-01,1
West Bengal,Hooghly,712101,2025-12-01,5.0927734375,1.3932109384720013,8.792335936527998,2025-11-01,5
West Bengal,Hooghly,712102,2026-01-01,4.05126953125,2.8968855813272376,5.205653481172762,2025-12-01,4
West Bengal,Hooghly,712103,2026-01-01,3.333984375,1.2231503494106648,5.444818400589336,2025-12-01,3
West Bengal,Hooghly,712104,2025-12-01,1.5703125,0.23903919400916673,2.901585805990833,2025-11-01,2
West Bengal,Hooghly,712105,2025-08-01,1.5,0.2603871572139953,2.7396128427860047,2025-07-01,2
West Bengal,Hooghly,712121,2026-01-01,1.7734375,0.15157390262852832,3.3953010973714717,2025-12-01,2
West Bengal,Hooghly,712122,2026-01-01,5.0986328125,0.0,11.736578759134366,2025-12-01,4
West Bengal,Hooghly,712123,2026-01-01,4.388671875,0.0,9.812830492033779,2025-12-01,3
West Bengal,Hooghly,712124,2026-01-01,3.64111328125,0.0,9.119622126126842,2025-12-01,2
West Bengal,Hooghly,712125,2025-12-01,3.3779296875,0.0,7.7137706788594835,2025-11-01,2
West Bengal,Hooghly,712134,2026-01-01,12.384765625,3.812473697279005,20.957057552720997,2025-12-01,15
West Bengal,Hooghly,712135,2026-01-01,3.5205078125,0.6487017069299501,6.39231391807005,2025-12-01,4
West Bengal,Hooghly,712136,2026-01-01,5.31103515625,2.4413216744177895,8.18074863808221,2025-12-01,5
West Bengal,Hooghly,712137,2026-01-01,1.09375,0.39370894548543445,1.7937910545145654,2025-12-01,1
West Bengal,Hooghly,712138,2026-01-01,2.93359375,0.0,6.577469743296216,2025-12-01,3
West Bengal,Hooghly,712139,2026-01-01,2.046875,0.0,5.905443164004495,2025-12-01,1
West Bengal,Hooghly,712146,2026-01-01,4.07861328125,0.7463891453422118,7.410837417157788,2025-12-01,4
West Bengal,Hooghly,712147,2026-01-01,2.640625,0.0,5.685697167777596,2025-12-01,3
West Bengal,Hooghly,712148,2026-01-01,7.43896484375,0.0,15.343841987657147,2025-12-01,7
West Bengal,Hooghly,712149,2026-01-01,17.009765625,0.0,41.59783733421425,2025-12-01,17
West Bengal,Hooghly,712152,2026-01-01,1.765625,0.7487473317115889,2.7825026682884113,2025-12-01,2
West Bengal,Hooghly,712156,2025-08-01,1.0,1.0,1.0,2025-07-01,1
West Bengal,Hooghly,712157,2025-11-01,1.0,1.0,1.0,2025-10-01,1
West Bengal,Hooghly,712158,2025-11-01,1.0,1.0,1.0,2025-10-01,1
West Bengal,Hooghly,712201,2025-12-01,2.203125,0.0,6.210986505360913,2025-11-01,1
West Bengal,Hooghly,712202,2026-01-01,1.703125,0.4350501363019297,2.9711998636980703,2025-12-01,2
West Bengal,Hooghly,712203,2026-01-01,5.58984375,1.8723886587810044,9.307298841218996,2025-12-01,7
West Bengal,Hooghly,712204,2026-01-01,1.625,0.0,4.007835984993155,2025-12-01,1
West Bengal,Hooghly,712221,2026-01-01,2.22265625,0.0,6.986766091014248,2025-12-01,1
West Bengal,Hooghly,712222,2026-01-01,3.4619140625,0.0,9.74109426518079,2025-12-01,1
West Bengal,Hooghly,712223,2026-01-01,11.6982421875,4.193020272096081,19.20346410290392,2025-12-01,14
West Bengal,Hooghly,712232,2025-12-01,2.57421875,0.061053735790370656,5.08738376420963,2025-11-01,2
West Bengal,Hooghly,712233,2025-11-01,2.7890625,1.3927667229210727,4.185358277078928,2025-10-01,3
West Bengal,Hooghly,712234,2025-12-01,2.4453125,0.9507088393108789,3.939916160689121,2025-11-01,2
West Bengal,Hooghly,712235,2026-01-01,2.205078125,0.0,6.0042591937405145,2025-12-01,1
West Bengal,Hooghly,712245,2026-01-01,2.5234375,0.0,7.50365278911479,2025-12-01,1
West Bengal,Hooghly,712246,2026-01-01,2.79296875,0.0,8.848414426038655,2025-12-01,1
West Bengal,Hooghly,712247,2025-12-01,2.59375,0.6856234416470979,4.501876558352902,2025-11-01,3
West Bengal,Hooghly,712248,2026-01-01,6.0341796875,0.0,12.515028333926242,2025-12-01,4
West Bengal,Hooghly,712249,2026-01-01,2.23046875,0.0,4.561541206201904,2025-12-01,3
West Bengal,Hooghly,712250,2026-01-01,4.9296875,0.4771842659907639,9.382190734009235,2025-12-01,4
West Bengal,Hooghly,712258,2026-01-01,2.078125,0.0,4.414457431562177,2025-12-01,3
West Bengal,Hooghly,712301,2026-01-01,4.28369140625,0.0,8.794051228190778,2025-12-01,4
West Bengal,Hooghly,712302,2026-01-01,7.482421875,3.1537640428213063,11.811079707178694,2025-12-01,8
West Bengal,Hooghly,712303,2026-01-01,6.93359375,0.0,14.966757678046347,2025-12-01,10
West Bengal,Hooghly,712304,2026-01-01,14.94140625,3.4401370120680888,26.44267548793191,2025-12-01,18
West Bengal,Hooghly,712305,2026-01-01,10.87451171875,1.622503554581467,20.126519882918533,2025-12-01,11
West Bengal,Hooghly,712306,2026-01-01,12.033203125,0.0,27.048677910788207,2025-12-01,7
West Bengal,Hooghly,712308,2025-12-01,3.734375,0.7263999078629855,6.7423500921370145,2025-11-01,4
West Bengal,Hooghly,712310,2026-01-01,3.0771484375,0.0,13.138453034823787,2025-12-01,1
West Bengal,Hooghly,712311,2026-01-01,8.63232421875,0.0,17.50102179195773,2025-12-01,12
West Bengal,Hooghly,712401,2026-01-01,14.69580078125,0.0,31.548249483364515,2025-12-01,11
West Bengal,Hooghly,712402,2025-12-01,6.02734375,0.6684480041848477,11.386239495815152,2025-11-01,7
West Bengal,Hooghly,712403,2026-01-01,8.79541015625,0.0,21.287627709194766,2025-12-01,5
West Bengal,Hooghly,712404,2026-01-01,9.72900390625,1.453008658199355,18.004999154300645,2025-12-01,10
West Bengal,Hooghly,712405,2026-01-01,8.2734375,0.0,19.1228487023824,2025-12-01,6
West Bengal,Hooghly,712406,2026-01-01,11.32568359375,0.0,23.758805479686032,2025-12-01,8
West Bengal,Hooghly,712407,2026-01-01,4.4287109375,0.0,9.983313232524381,2025-12-01,5
West Bengal,Hooghly,712408,2026-01-01,3.1728515625,0.0,7.151090661795532,2025-12-01,2
West Bengal,Hooghly,712409,2026-01-01,7.0712890625,0.0,19.120069088909815,2025-12-01,4
West Bengal,Hooghly,712410,2026-01-01,10.31787109375,4.307703574040776,16.328038613459224,2025-12-01,12
West Bengal,Hooghly,712411,2026-01-01,1.125,0.33101233620640536,1.9189876637935948,2025-12-01,1
West Bengal,Hooghly,712412,2026-01-01,7.427734375,0.0,17.635006905496944,2025-12-01,11
West Bengal,Hooghly,712413,2026-01-01,13.64697265625,0.0,29.849460244639776,2025-12-01,8
West Bengal,Hooghly,712414,2026-01-01,3.0791015625,0.0,8.582712076420382,2025-12-01,1
West Bengal,Hooghly,712415,2026-01-01,5.158203125,0.0,10.791060534326627,2025-12-01,4
West Bengal,Hooghly,712416,2026-01-01,11.5458984375,0.5051256109496496,22.586671264050352,2025-12-01,16
West Bengal,Hooghly,712417,2026-01-01,11.353515625,0.0,23.165804794357346,2025-12-01,16
West Bengal,Hooghly,712418,2025-04-01,1.0,1.0,1.0,2025-03-01,1
West Bengal,Hooghly,712419,2026-01-01,1.0,1.0,1.0,2025-12-01,1
West Bengal,Hooghly,712420,2026-01-01,1.125,0.0,2.796493616227986,2025-12-01,1
West Bengal,Hooghly,712422,2025-11-01,1.375,0.0,3.05888439824908,2025-10-01,1
West Bengal,Hooghly,712424,2026-01-01,1.5078125,0.30767242394188576,2.7079525760581142,2025-12-01,2
West Bengal,Hooghly,712426,2025-12-01,1.0,1.0,1.0,2025-11-01,1
West Bengal,Hooghly,712428,2025-12-01,1.0,1.0,1.0,2025-11-01,1
West Bengal,Hooghly,712429,2025-05-01,2.5,1.1140707088743669,3.885929291125633,2025-04-01,3
West Bengal,Hooghly,712501,2026-01-01,2.375,0.0,5.641417678566714,2025-12-01,3
West Bengal,Hooghly,712502,2026-01-01,6.16943359375,1.4900553342005702,10.84881185329943,2025-12-01,5
West Bengal,Hooghly,712503,2026-01-01,1.53955078125,0.0,3.6671377301533727,2025-12-01,1
West Bengal,Hooghly,712504,2025-07-01,1.0,1.0,1.0,2025-06-01,1
West Bengal,Hooghly,712512,2026-01-01,2.9033203125,0.0,6.747042979049128,2025-12-01,2
West Bengal,Hooghly,712513,2025-12-01,1.29296875,0.09246182991408691,2.493475670085913,2025-11-01,1
West Bengal,Hooghly,712514,2026-01-01,1.0,1.0,1.0,2025-12-01,1
West Bengal,Hooghly,712515,2026-01-01,2.349609375,0.4804705231658801,4.21874822683412,2025-12-01,3
West Bengal,Hooghly,712601,2026-01-01,9.41796875,3.3213093034803034,15.514628196519697,2025-12-01,10
West Bengal,Hooghly,712602,2026-01-01,9.36865234375,3.1160493319430786,15.621255355556922,2025-12-01,8
West Bengal,Hooghly,712611,2026-01-01,2.443359375,0.0,8.57756501789482,2025-12-01,1
West Bengal,Hooghly,712612,2025-12-01,7.3603515625,0.0,18.586672472570296,2025-11-01,6
West Bengal,Hooghly,712613,2026-01-01,6.5859375,0.18475311147623064,12.98712188852377,2025-12-01,7
West Bengal,Hooghly,712614,2026-01-01,6.44873046875,0.0,18.458334537535926,2025-12-01,2
West Bengal,Hooghly,712615,2026-01-01,4.0126953125,0.0,11.114596564994713,2025-12-01,2
West Bengal,Hooghly,712616,2026-01-01,3.197265625,0.0,6.699099750938697,2025-12-01,2
West Bengal,Hooghly,712617,2026-01-01,2.9619140625,0.0,9.092816186705791,2025-12-01,1
West Bengal,Hooghly,712701,2026-01-01,11.490234375,2.5514356072061606,20.42903314279384,2025-12-01,14
West Bengal,Hooghly,712702,2026-01-01,7.9384765625,0.0,20.13863949572286,2025-12-01,13
West Bengal,Hooghly,712704,2026-01-01,3.24609375,0.0,6.704970365141566,2025-12-01,2
West Bengal,Hooghly,712705,2026-01-01,4.28125,1.443511529828705,7.1189884701712955,2025-12-01,5
West Bengal,Hooghly,712706,2026-01-01,6.7724609375,0.0,18.32973439074175,2025-12-01,3
West Bengal,Hooghly,712707,2026-01-01,1.73291015625,0.0,5.761082623416587,2025-12-01,1
West Bengal,Hooghly,712708,2026-01-01,1.0859375,0.23577693191227533,1.9360980680877247,2025-12-01,1
West Bengal,Hooghly,713126,2025-09-01,1.0,1.0,1.0,2025-08-01,1
West Bengal,Hooghly,713146,2025-12-01,1.0,1.0,1.0,2025-11-01,1
West Bengal,Hooghly,713404,2026-01-01,1.0,1.0,1.0,2025-12-01,1
West Bengal,Howrah,711101,2026-01-01,7.10205078125,0.0,27.13541545077544,2025-12-01,6
West Bengal,Howrah,711102,2026-01-01,7.3349609375,0.5830921159823452,14.086829759017654,2025-12-01,10
West Bengal,Howrah,711103,2025-12-01,3.28125,0.4831172893040496,6.079382710695951,2025-11-01,3
West Bengal,Howrah,711104,2026-01-01,2.01171875,1.562504102456744,2.460933397543256,2025-12-01,2
West Bengal,Howrah,711105,2026-01-01,2.5,0.0,6.129214791108401,2025-12-01,4
West Bengal,Howrah,711106,2026-01-01,4.84619140625,0.31083092947983815,9.381551883020162,2025-12-01,4
West Bengal,Howrah,711107,2026-01-01,3.36328125,0.3357101790320409,6.390852320967959,2025-12-01,4
West Bengal,Howrah,711108,2026-01-01,1.25,0.0,3.4552692143346824,2025-12-01,1
West Bengal,Howrah,711109,2026-01-01,2.3515625,0.0,5.0031735438625775,2025-12-01,2
West Bengal,Howrah,711110,2025-12-01,1.25,0.0,3.5788270210811377,2025-11-01,1
West Bengal,Howrah,711111,2026-01-01,2.0,2.0,2.0,2025-12-01,2
West Bengal,Howrah,711112,2026-01-01,1.0625,0.48136053573769666,1.6436394642623033,2025-12-01,1
West Bengal,Howrah,711113,2026-01-01,1.421875,0.0,3.85266636633868,2025-12-01,1
West Bengal,Howrah,711114,2026-01-01,3.2001953125,1.741801452010367,4.6585891729896325,2025-12-01,3
West Bengal,Howrah,711115,2025-02-01,1.0,1.0,1.0,2025-01-01,1
West Bengal,Howrah,711201,2025-12-01,1.25,0.2085168946048479,2.291483105395152,2025-11-01,1
West Bengal,Howrah,711202,2026-01-01,2.15625,0.0,4.354864727763996,2025-12-01,3
West Bengal,Howrah,711203,2026-01-01,1.09765625,0.38506408444160856,1.8102484155583913,2025-12-01,1
West Bengal,Howrah,711204,2026-01-01,5.31640625,0.0,10.721431227907292,2025-12-01,7
West Bengal,Howrah,711205,2026-01-01,1.625,0.31641880239201914,2.933581197607981,2025-12-01,2
West Bengal,Howrah,711206,2026-01-01,1.0,1.0,1.0,2025-12-01,1
West Bengal,Howrah,711225,2025-11-01,3.9140625,0.22638647339435813,7.601738526605642,2025-10-01,5
West Bengal,Howrah,711226,2026-01-01,5.60986328125,0.0,17.319666616385973,2025-12-01,3
West Bengal,Howrah,711227,2026-01-01,3.6953125,1.1141451517907641,6.276479848209236,2025-12-01,4
West Bengal,Howrah,711301,2026-01-01,10.982421875,0.0,23.222546678011376,2025-12-01,8
West Bengal,Howrah,711302,2026-01-01,10.7119140625,4.736027987321676,16.687800137678323,2025-12-01,11
West Bengal,Howrah,711303,2026-01-01,43.64111328125,29.15831447055288,58.12391209194712,2025-12-01,46
West Bengal,Howrah,711304,2025-12-01,1.25,0.0,2.5945489075172694,2025-11-01,1
West Bengal,Howrah,711305,2025-12-01,2.125,0.6857751373992302,3.5642248626007698,2025-11-01,2
West Bengal,Howrah,711306,2026-01-01,3.2421875,0.0,7.750718809502054,2025-12-01,3
West Bengal,Howrah,711307,2026-01-01,3.76806640625,0.6268762440171911,6.9092565684828084,2025-12-01,5
West Bengal,Howrah,711308,2025-12-01,1.73828125,0.0,5.867484609551011,2025-11-01,1
West Bengal,Howrah,711309,2026-01-01,2.9482421875,0.0,6.181979957362792,2025-12-01,4
West Bengal,Howrah,711310,2026-01-01,7.89794921875,0.0,20.293890508656112,2025-12-01,4
West Bengal,Howrah,711312,2026-01-01,25.72802734375,9.295878236104823,42.160176451395174,2025-12-01,27
West Bengal,Howrah,711313,2026-01-01,3.77734375,0.0,9.316959390128734,2025-12-01,6
West Bengal,Howrah,711314,2026-01-01,11.99853515625,0.0,29.87564296913557,2025-12-01,19
West Bengal,Howrah,711315,2026-01-01,27.36669921875,7.7985721674057835,46.93482627009422,2025-12-01,27
West Bengal,Howrah,711316,2026-01-01,50.3056640625,2.103854396491215,98.50747372850878,2025-12-01,69
West Bengal,Howrah,711317,2026-01-01,1.375,0.0,3.775499947927514,2025-12-01,1
West Bengal,Howrah,711322,2026-01-01,10.36328125,3.235272587882135,17.491289912117864,2025-12-01,9
West Bengal,Howrah,711325,2025-11-01,1.25,0.0,2.850333298618343,2025-10-01,1
West Bengal,Howrah,711326,2026-01-01,3.25,0.6513032719988683,5.848696728001132,2025-12-01,4
West Bengal,Howrah,711328,2025-03-01,1.0,1.0,1.0,2025-02-01,1
West Bengal,Howrah,711401,2026-01-01,31.2626953125,19.368438692382416,43.15695193261759,2025-12-01,34
West Bengal,Howrah,711403,2026-01-01,5.84619140625,0.10503224227517016,11.58735057022483,2025-12-01,4
West Bengal,Howrah,711404,2026-01-01,2.38671875,0.0,6.306886977106672,2025-12-01,1
West Bengal,Howrah,711405,2026-01-01,4.12548828125,0.0,12.35377471758356,2025-12-01,2
West Bengal,Howrah,711408,2026-01-01,2.39697265625,0.0,6.767964717921589,2025-12-01,1
West Bengal,Howrah,711409,2026-01-01,9.51953125,0.0,20.441891086793053,2025-12-01,14
West Bengal,Howrah,711410,2026-01-01,7.90185546875,0.0,18.58720928727338,2025-12-01,5
West Bengal,Howrah,711411,2026-01-01,5.73046875,0.4785103355977691,10.982427164402232,2025-12-01,5
West Bengal,Howrah,711412,2026-01-01,4.6962890625,0.0,14.265578314443127,2025-12-01,2
West Bengal,Howrah,711413,2026-01-01,4.158203125,0.0,12.979598490820372,2025-12-01,2
West Bengal,Howrah,711414,2026-01-01,4.33349609375,0.308006645327656,8.358985542172345,2025-12-01,5
West Bengal,Howrah,711415,2025-11-01,1.5,0.2973988974873232,2.702601102512677,2025-10-01,2
West Bengal,Howrah,711416,2025-12-01,2.154296875,0.33275543050903345,3.9758383194909666,2025-11-01,2
West Bengal,Howrah,712408,2026-01-01,2.328125,0.0,4.840895255907682,2025-12-01,3
West Bengal,Hugli,712101,2025-07-01,1.0,1.0,1.0,2025-06-01,1
West Bengal,Hugli,712102,2025-11-01,1.0,1.0,1.0,2025-10-01,1
West Bengal,Hugli,712103,2025-12-01,1.0,1.0,1.0,2025-11-01,1
West Bengal,Hugli,712104,2025-02-01,1.0,1.0,1.0,2025-01-01,1
West Bengal,Hugli,712123,2025-03-01,1.0,1.0,1.0,2025-02-01,1
West Bengal,Hugli,712125,2025-08-01,1.0,1.0,1.0,2025-07-01,1
West Bengal,Hugli,712136,2026-01-01,1.125,0.3248333506908285,1.9251666493091715,2025-12-01,1
West Bengal,Hugli,712139,2025-08-01,1.0,1.0,1.0,2025-07-01,1
West Bengal,Hugli,712148,2025-10-01,1.0,1.0,1.0,2025-09-01,1
West Bengal,Hugli,712149,2025-12-01,1.0,1.0,1.0,2025-11-01,1
West Bengal,Hugli,712203,2025-09-01,1.0,1.0,1.0,2025-08-01,1
West Bengal,Hugli,712204,2025-11-01,1.0,1.0,1.0,2025-10-01,1
West Bengal,Hugli,712232,2025-10-01,1.0,1.0,1.0,2025-09-01,1
West Bengal,Hugli,712246,2025-12-01,1.0,1.0,1.0,2025-11-01,1
West Bengal,Hugli,712249,2025-09-01,1.0,1.0,1.0,2025-08-01,1
West Bengal,Hugli,712250,2025-07-01,1.0,1.0,1.0,2025-06-01,1
West Bengal,Hugli,712258,2025-12-01,1.0,1.0,1.0,2025-11-01,1
West Bengal,Hugli,712305,2025-02-01,1.0,1.0,1.0,2025-01-01,1
West Bengal,Hugli,712306,2025-03-01,1.0,1.0,1.0,2025-02-01,1
West Bengal,Hugli,712311,2025-11-01,1.0,1.0,1.0,2025-10-01,1
West Bengal,Hugli,712401,2025-03-01,1.0,1.0,1.0,2025-02-01,1
West Bengal,Hugli,712403,2025-10-01,1.0,1.0,1.0,2025-09-01,1
West Bengal,Hugli,712408,2025-12-01,1.265625,0.0,2.8672767115553572,2025-11-01,1
West Bengal,Hugli,712410,2025-11-01,1.0,1.0,1.0,2025-10-01,1
West Bengal,Hugli,712413,2025-10-01,1.5,0.11407070887436688,2.885929291125633,2025-09-01,2
West Bengal,Hugli,712415,2025-12-01,1.0,1.0,1.0,2025-11-01,1
West Bengal,Hugli,712503,2025-09-01,1.0,1.0,1.0,2025-08-01,1
West Bengal,Hugli,712512,2026-01-01,1.0,1.0,1.0,2025-12-01,1
West Bengal,Hugli,712601,2025-10-01,1.0,1.0,1.0,2025-09-01,1
West Bengal,Hugli,712602,2025-09-01,1.0,1.0,1.0,2025-08-01,1
West Bengal,Hugli,712616,2025-03-01,1.0,1.0,1.0,2025-02-01,1
West Bengal,Hugli,712701,2025-11-01,1.0,1.0,1.0,2025-10-01,1
West Bengal,Jalpaiguri,734001,2026-01-01,5.345703125,2.7431675817005696,7.94823866829943,2025-12-01,5
West Bengal,Jalpaiguri,734004,2026-01-01,2.3359375,0.2509826659682437,4.420892334031756,2025-12-01,3
West Bengal,Jalpaiguri,734005,2025-10-01,2.75,0.694334657586503,4.805665342413497,2025-09-01,2
West Bengal,Jalpaiguri,734006,2026-01-01,5.220703125,1.4110306420009469,9.030375607999053,2025-12-01,4
West Bengal,Jalpaiguri,734007,2026-01-01,2.6953125,0.0,6.665438223656094,2025-12-01,2
West Bengal,Jalpaiguri,734008,2026-01-01,2.25,0.0,4.535225302958698,2025-12-01,3
West Bengal,Jalpaiguri,734015,2026-01-01,1.89404296875,0.0,6.043705194575603,2025-12-01,1
West Bengal,Jalpaiguri,734501,2025-11-01,3.0,0.0,7.803345852455257,2025-10-01,5
